split,model,fpr,tpr
Random test,Extra trees,0.9629365645046329,0.9898477157360406
Random test,Extra trees,0.9657875980042766,0.9898477157360406
Random test,Extra trees,0.9657875980042766,0.9949238578680203
Random test,Extra trees,0.9722024233784747,0.9949238578680203
Random test,Extra trees,0.9722024233784747,1.0
Random test,Extra trees,1.0,1.0
Random test,HistGradientBoosting,0.0,0.0
Random test,HistGradientBoosting,0.0007127583749109052,0.0
Random test,HistGradientBoosting,0.0014255167498218105,0.0
Random test,HistGradientBoosting,0.0014255167498218105,0.01015228426395939
Random test,HistGradientBoosting,0.003563791874554526,0.01015228426395939
Random test,HistGradientBoosting,0.003563791874554526,0.02030456852791878
Random test,HistGradientBoosting,0.0042765502494654314,0.02030456852791878
Random test,HistGradientBoosting,0.0042765502494654314,0.025380710659898477
Random test,HistGradientBoosting,0.004989308624376337,0.025380710659898477
Random test,HistGradientBoosting,0.004989308624376337,0.030456852791878174
Random test,HistGradientBoosting,0.006414825374198147,0.030456852791878174
Random test,HistGradientBoosting,0.006414825374198147,0.03553299492385787
Random test,HistGradientBoosting,0.009265858873841768,0.03553299492385787
Random test,HistGradientBoosting,0.009265858873841768,0.04060913705583756
Random test,HistGradientBoosting,0.010691375623663579,0.04060913705583756
Random test,HistGradientBoosting,0.010691375623663579,0.04568527918781726
Random test,HistGradientBoosting,0.011404133998574484,0.04568527918781726
Random test,HistGradientBoosting,0.011404133998574484,0.050761421319796954
Random test,HistGradientBoosting,0.01639344262295082,0.050761421319796954
Random test,HistGradientBoosting,0.01639344262295082,0.05583756345177665
Random test,HistGradientBoosting,0.017106200997861726,0.05583756345177665
Random test,HistGradientBoosting,0.017106200997861726,0.06091370558375635
Random test,HistGradientBoosting,0.018531717747683536,0.06091370558375635
Random test,HistGradientBoosting,0.018531717747683536,0.07106598984771574
Random test,HistGradientBoosting,0.024946543121881683,0.07106598984771574
Random test,HistGradientBoosting,0.024946543121881683,0.07614213197969544
Random test,HistGradientBoosting,0.02851033499643621,0.07614213197969544
Random test,HistGradientBoosting,0.02851033499643621,0.08629441624365482
Random test,HistGradientBoosting,0.03349964362081254,0.08629441624365482
Random test,HistGradientBoosting,0.03349964362081254,0.09137055837563451
Random test,HistGradientBoosting,0.03563791874554526,0.09137055837563451
Random test,HistGradientBoosting,0.03563791874554526,0.10152284263959391
Random test,HistGradientBoosting,0.041339985744832504,0.10152284263959391
Random test,HistGradientBoosting,0.041339985744832504,0.1116751269035533
Random test,HistGradientBoosting,0.042765502494654314,0.1116751269035533
Random test,HistGradientBoosting,0.042765502494654314,0.116751269035533
Random test,HistGradientBoosting,0.043478260869565216,0.116751269035533
Random test,HistGradientBoosting,0.043478260869565216,0.1218274111675127
Random test,HistGradientBoosting,0.045616535994297935,0.1218274111675127
Random test,HistGradientBoosting,0.045616535994297935,0.12690355329949238
Random test,HistGradientBoosting,0.047042052744119746,0.12690355329949238
Random test,HistGradientBoosting,0.047042052744119746,0.1319796954314721
Random test,HistGradientBoosting,0.05559515324305061,0.1319796954314721
Random test,HistGradientBoosting,0.05559515324305061,0.14213197969543148
Random test,HistGradientBoosting,0.05630791161796151,0.14213197969543148
Random test,HistGradientBoosting,0.05630791161796151,0.14720812182741116
Random test,HistGradientBoosting,0.06129722024233785,0.14720812182741116
Random test,HistGradientBoosting,0.06129722024233785,0.15736040609137056
Random test,HistGradientBoosting,0.06200997861724875,0.15736040609137056
Random test,HistGradientBoosting,0.06200997861724875,0.16243654822335024
Random test,HistGradientBoosting,0.06557377049180328,0.16243654822335024
Random test,HistGradientBoosting,0.06557377049180328,0.16751269035532995
Random test,HistGradientBoosting,0.07555238774055595,0.16751269035532995
Random test,HistGradientBoosting,0.07555238774055595,0.17258883248730963
Random test,HistGradientBoosting,0.07840342124019957,0.17258883248730963
Random test,HistGradientBoosting,0.07840342124019957,0.17766497461928935
Random test,HistGradientBoosting,0.07982893799002139,0.17766497461928935
Random test,HistGradientBoosting,0.07982893799002139,0.18781725888324874
Random test,HistGradientBoosting,0.08054169636493229,0.18781725888324874
Random test,HistGradientBoosting,0.08054169636493229,0.19289340101522842
Random test,HistGradientBoosting,0.08553100498930863,0.19289340101522842
Random test,HistGradientBoosting,0.08553100498930863,0.19796954314720813
Random test,HistGradientBoosting,0.08909479686386315,0.19796954314720813
Random test,HistGradientBoosting,0.08909479686386315,0.20812182741116753
Random test,HistGradientBoosting,0.08980755523877405,0.20812182741116753
Random test,HistGradientBoosting,0.08980755523877405,0.2131979695431472
Random test,HistGradientBoosting,0.09123307198859587,0.2131979695431472
Random test,HistGradientBoosting,0.09123307198859587,0.2182741116751269
Random test,HistGradientBoosting,0.0962223806129722,0.2182741116751269
Random test,HistGradientBoosting,0.0962223806129722,0.22842639593908629
Random test,HistGradientBoosting,0.10334996436208126,0.22842639593908629
Random test,HistGradientBoosting,0.10334996436208126,0.233502538071066
Random test,HistGradientBoosting,0.10477548111190306,0.233502538071066
Random test,HistGradientBoosting,0.10477548111190306,0.23857868020304568
Random test,HistGradientBoosting,0.1104775481111903,0.23857868020304568
Random test,HistGradientBoosting,0.1104775481111903,0.2436548223350254
Random test,HistGradientBoosting,0.11974340698503208,0.2436548223350254
Random test,HistGradientBoosting,0.11974340698503208,0.24873096446700507
Random test,HistGradientBoosting,0.13043478260869565,0.24873096446700507
Random test,HistGradientBoosting,0.13043478260869565,0.25888324873096447
Random test,HistGradientBoosting,0.1347113328581611,0.25888324873096447
Random test,HistGradientBoosting,0.1347113328581611,0.2639593908629442
Random test,HistGradientBoosting,0.13542409123307197,0.2639593908629442
Random test,HistGradientBoosting,0.13542409123307197,0.26903553299492383
Random test,HistGradientBoosting,0.13898788310762653,0.26903553299492383
Random test,HistGradientBoosting,0.13898788310762653,0.27411167512690354
Random test,HistGradientBoosting,0.14468995010691377,0.27411167512690354
Random test,HistGradientBoosting,0.14468995010691377,0.27918781725888325
Random test,HistGradientBoosting,0.1496792587312901,0.27918781725888325
Random test,HistGradientBoosting,0.1496792587312901,0.28426395939086296
Random test,HistGradientBoosting,0.1518175338560228,0.28426395939086296
Random test,HistGradientBoosting,0.1518175338560228,0.2893401015228426
Random test,HistGradientBoosting,0.1525302922309337,0.2893401015228426
Random test,HistGradientBoosting,0.1525302922309337,0.29949238578680204
Random test,HistGradientBoosting,0.1646471846044191,0.29949238578680204
Random test,HistGradientBoosting,0.1646471846044191,0.30456852791878175
Random test,HistGradientBoosting,0.17462580185317178,0.30456852791878175
Random test,HistGradientBoosting,0.17462580185317178,0.3096446700507614
Random test,HistGradientBoosting,0.1767640769779045,0.3096446700507614
Random test,HistGradientBoosting,0.1767640769779045,0.3197969543147208
Random test,HistGradientBoosting,0.1781895937277263,0.3197969543147208
Random test,HistGradientBoosting,0.1781895937277263,0.3248730964467005
Random test,HistGradientBoosting,0.1810406272273699,0.3248730964467005
Random test,HistGradientBoosting,0.1810406272273699,0.3401015228426396
Random test,HistGradientBoosting,0.18175338560228083,0.3401015228426396
Random test,HistGradientBoosting,0.18175338560228083,0.34517766497461927
Random test,HistGradientBoosting,0.18246614397719174,0.34517766497461927
Random test,HistGradientBoosting,0.18246614397719174,0.350253807106599
Random test,HistGradientBoosting,0.18389166072701355,0.350253807106599
Random test,HistGradientBoosting,0.18389166072701355,0.3553299492385787
Random test,HistGradientBoosting,0.1903064861012117,0.3553299492385787
Random test,HistGradientBoosting,0.1903064861012117,0.36548223350253806
Random test,HistGradientBoosting,0.1910192444761226,0.36548223350253806
Random test,HistGradientBoosting,0.1910192444761226,0.37055837563451777
Random test,HistGradientBoosting,0.1945830363506771,0.37055837563451777
Random test,HistGradientBoosting,0.1945830363506771,0.3756345177664975
Random test,HistGradientBoosting,0.20028510334996436,0.3756345177664975
Random test,HistGradientBoosting,0.20028510334996436,0.38071065989847713
Random test,HistGradientBoosting,0.20099786172487527,0.38071065989847713
Random test,HistGradientBoosting,0.20099786172487527,0.4010152284263959
Random test,HistGradientBoosting,0.20242337847469707,0.4010152284263959
Random test,HistGradientBoosting,0.20242337847469707,0.40609137055837563
Random test,HistGradientBoosting,0.2052744119743407,0.40609137055837563
Random test,HistGradientBoosting,0.2052744119743407,0.41116751269035534
Random test,HistGradientBoosting,0.20955096222380612,0.41116751269035534
Random test,HistGradientBoosting,0.20955096222380612,0.41624365482233505
Random test,HistGradientBoosting,0.21382751247327156,0.41624365482233505
Random test,HistGradientBoosting,0.21382751247327156,0.4213197969543147
Random test,HistGradientBoosting,0.21739130434782608,0.4213197969543147
Random test,HistGradientBoosting,0.21739130434782608,0.4263959390862944
Random test,HistGradientBoosting,0.2209550962223806,0.4263959390862944
Random test,HistGradientBoosting,0.2209550962223806,0.4365482233502538
Random test,HistGradientBoosting,0.22238061297220243,0.4365482233502538
Random test,HistGradientBoosting,0.22238061297220243,0.4416243654822335
Random test,HistGradientBoosting,0.22879543834640056,0.4416243654822335
Random test,HistGradientBoosting,0.22879543834640056,0.4467005076142132
Random test,HistGradientBoosting,0.233071988595866,0.4467005076142132
Random test,HistGradientBoosting,0.233071988595866,0.4517766497461929
Random test,HistGradientBoosting,0.23663578047042053,0.4517766497461929
Random test,HistGradientBoosting,0.23663578047042053,0.45685279187817257
Random test,HistGradientBoosting,0.23948681397006416,0.45685279187817257
Random test,HistGradientBoosting,0.23948681397006416,0.4619289340101523
Random test,HistGradientBoosting,0.24162508909479685,0.4619289340101523
Random test,HistGradientBoosting,0.24162508909479685,0.467005076142132
Random test,HistGradientBoosting,0.2451888809693514,0.467005076142132
Random test,HistGradientBoosting,0.2451888809693514,0.48223350253807107
Random test,HistGradientBoosting,0.2473271560940841,0.48223350253807107
Random test,HistGradientBoosting,0.2473271560940841,0.49238578680203043
Random test,HistGradientBoosting,0.24875267284390593,0.49238578680203043
Random test,HistGradientBoosting,0.24875267284390593,0.49746192893401014
Random test,HistGradientBoosting,0.2594440484675695,0.49746192893401014
Random test,HistGradientBoosting,0.2594440484675695,0.5076142131979695
Random test,HistGradientBoosting,0.2794012829650748,0.5076142131979695
Random test,HistGradientBoosting,0.2794012829650748,0.5126903553299492
Random test,HistGradientBoosting,0.29864575908766927,0.5126903553299492
Random test,HistGradientBoosting,0.29864575908766927,0.5228426395939086
Random test,HistGradientBoosting,0.3164647184604419,0.5228426395939086
Random test,HistGradientBoosting,0.3164647184604419,0.5279187817258884
Random test,HistGradientBoosting,0.31931575196008555,0.5279187817258884
Random test,HistGradientBoosting,0.31931575196008555,0.5329949238578681
Random test,HistGradientBoosting,0.32501781895937276,0.5329949238578681
Random test,HistGradientBoosting,0.32501781895937276,0.5380710659898477
Random test,HistGradientBoosting,0.33143264433357095,0.5380710659898477
Random test,HistGradientBoosting,0.33143264433357095,0.5431472081218274
Random test,HistGradientBoosting,0.33713471133285816,0.5431472081218274
Random test,HistGradientBoosting,0.33713471133285816,0.5482233502538071
Random test,HistGradientBoosting,0.3421240199572345,0.5482233502538071
Random test,HistGradientBoosting,0.3421240199572345,0.5532994923857868
Random test,HistGradientBoosting,0.3556664290805417,0.5532994923857868
Random test,HistGradientBoosting,0.3556664290805417,0.5583756345177665
Random test,HistGradientBoosting,0.3570919458303635,0.5583756345177665
Random test,HistGradientBoosting,0.3570919458303635,0.5634517766497462
Random test,HistGradientBoosting,0.35780470420527444,0.5634517766497462
Random test,HistGradientBoosting,0.35780470420527444,0.5736040609137056
Random test,HistGradientBoosting,0.3592302209550962,0.5736040609137056
Random test,HistGradientBoosting,0.3592302209550962,0.5786802030456852
Random test,HistGradientBoosting,0.3649322879543835,0.5786802030456852
Random test,HistGradientBoosting,0.3649322879543835,0.5888324873096447
Random test,HistGradientBoosting,0.3713471133285816,0.5888324873096447
Random test,HistGradientBoosting,0.3713471133285816,0.5939086294416244
Random test,HistGradientBoosting,0.38417676407697793,0.5939086294416244
Random test,HistGradientBoosting,0.38417676407697793,0.5989847715736041
Random test,HistGradientBoosting,0.38987883107626514,0.5989847715736041
Random test,HistGradientBoosting,0.38987883107626514,0.6040609137055838
Random test,HistGradientBoosting,0.4091233071988596,0.6040609137055838
Random test,HistGradientBoosting,0.4091233071988596,0.6091370558375635
Random test,HistGradientBoosting,0.4148253741981468,0.6091370558375635
Random test,HistGradientBoosting,0.4148253741981468,0.6142131979695431
Random test,HistGradientBoosting,0.4269422665716322,0.6142131979695431
Random test,HistGradientBoosting,0.4269422665716322,0.6192893401015228
Random test,HistGradientBoosting,0.43478260869565216,0.6192893401015228
Random test,HistGradientBoosting,0.43478260869565216,0.6243654822335025
Random test,HistGradientBoosting,0.4354953670705631,0.6243654822335025
Random test,HistGradientBoosting,0.4354953670705631,0.6294416243654822
Random test,HistGradientBoosting,0.4369208838203849,0.6294416243654822
Random test,HistGradientBoosting,0.4369208838203849,0.6345177664974619
Random test,HistGradientBoosting,0.4419101924447612,0.6345177664974619
Random test,HistGradientBoosting,0.4419101924447612,0.6395939086294417
Random test,HistGradientBoosting,0.4426229508196721,0.6395939086294417
Random test,HistGradientBoosting,0.4426229508196721,0.649746192893401
Random test,HistGradientBoosting,0.44404846756949395,0.649746192893401
Random test,HistGradientBoosting,0.44404846756949395,0.6548223350253807
Random test,HistGradientBoosting,0.45260156806842483,0.6548223350253807
Random test,HistGradientBoosting,0.45260156806842483,0.6598984771573604
Random test,HistGradientBoosting,0.466143977191732,0.6598984771573604
Random test,HistGradientBoosting,0.466143977191732,0.6649746192893401
Random test,HistGradientBoosting,0.46970776906628653,0.6649746192893401
Random test,HistGradientBoosting,0.46970776906628653,0.6700507614213198
Random test,HistGradientBoosting,0.4782608695652174,0.6700507614213198
Random test,HistGradientBoosting,0.4782608695652174,0.6751269035532995
Random test,HistGradientBoosting,0.4789736279401283,0.6751269035532995
Random test,HistGradientBoosting,0.4789736279401283,0.6802030456852792
Random test,HistGradientBoosting,0.48182466143977193,0.6802030456852792
Random test,HistGradientBoosting,0.48182466143977193,0.6903553299492385
Random test,HistGradientBoosting,0.48253741981468284,0.6903553299492385
Random test,HistGradientBoosting,0.48253741981468284,0.6954314720812182
Random test,HistGradientBoosting,0.48538845331432645,0.6954314720812182
Random test,HistGradientBoosting,0.48538845331432645,0.700507614213198
Random test,HistGradientBoosting,0.4932287954383464,0.700507614213198
Random test,HistGradientBoosting,0.4932287954383464,0.7055837563451777
Random test,HistGradientBoosting,0.4953670705630791,0.7055837563451777
Random test,HistGradientBoosting,0.4953670705630791,0.7106598984771574
Random test,HistGradientBoosting,0.5032074126870991,0.7106598984771574
Random test,HistGradientBoosting,0.5032074126870991,0.7157360406091371
Random test,HistGradientBoosting,0.5074839629365645,0.7157360406091371
Random test,HistGradientBoosting,0.5074839629365645,0.7208121827411168
Random test,HistGradientBoosting,0.5317177476835353,0.7208121827411168
Random test,HistGradientBoosting,0.5317177476835353,0.7258883248730964
Random test,HistGradientBoosting,0.5345687811831789,0.7258883248730964
Random test,HistGradientBoosting,0.5345687811831789,0.7309644670050761
Random test,HistGradientBoosting,0.5509622238061297,0.7309644670050761
Random test,HistGradientBoosting,0.5509622238061297,0.7360406091370558
Random test,HistGradientBoosting,0.5694939415538133,0.7360406091370558
Random test,HistGradientBoosting,0.5694939415538133,0.7411167512690355
Random test,HistGradientBoosting,0.5744832501781896,0.7411167512690355
Random test,HistGradientBoosting,0.5744832501781896,0.7461928934010152
Random test,HistGradientBoosting,0.5801853171774768,0.7461928934010152
Random test,HistGradientBoosting,0.5801853171774768,0.751269035532995
Random test,HistGradientBoosting,0.5830363506771205,0.751269035532995
Random test,HistGradientBoosting,0.5830363506771205,0.7563451776649747
Random test,HistGradientBoosting,0.6129722024233785,0.7563451776649747
Random test,HistGradientBoosting,0.6129722024233785,0.7614213197969543
Random test,HistGradientBoosting,0.617248752672844,0.7614213197969543
Random test,HistGradientBoosting,0.617248752672844,0.766497461928934
Random test,HistGradientBoosting,0.6179615110477548,0.766497461928934
Random test,HistGradientBoosting,0.6179615110477548,0.7868020304568528
Random test,HistGradientBoosting,0.6193870277975766,0.7868020304568528
Random test,HistGradientBoosting,0.6193870277975766,0.7918781725888325
Random test,HistGradientBoosting,0.6208125445473984,0.7918781725888325
Random test,HistGradientBoosting,0.6208125445473984,0.7969543147208121
Random test,HistGradientBoosting,0.6293656450463293,0.7969543147208121
Random test,HistGradientBoosting,0.6293656450463293,0.8020304568527918
Random test,HistGradientBoosting,0.6443335709194583,0.8020304568527918
Random test,HistGradientBoosting,0.6443335709194583,0.8071065989847716
Random test,HistGradientBoosting,0.6507483962936564,0.8071065989847716
Random test,HistGradientBoosting,0.6507483962936564,0.8121827411167513
Random test,HistGradientBoosting,0.654312188168211,0.8121827411167513
Random test,HistGradientBoosting,0.654312188168211,0.817258883248731
Random test,HistGradientBoosting,0.6585887384176764,0.817258883248731
Random test,HistGradientBoosting,0.6585887384176764,0.8223350253807107
Random test,HistGradientBoosting,0.6664290805416964,0.8223350253807107
Random test,HistGradientBoosting,0.6664290805416964,0.8274111675126904
Random test,HistGradientBoosting,0.6721311475409836,0.8274111675126904
Random test,HistGradientBoosting,0.6721311475409836,0.8324873096446701
Random test,HistGradientBoosting,0.67712045616536,0.8324873096446701
Random test,HistGradientBoosting,0.67712045616536,0.8375634517766497
Random test,HistGradientBoosting,0.6778332145402709,0.8375634517766497
Random test,HistGradientBoosting,0.6778332145402709,0.8426395939086294
Random test,HistGradientBoosting,0.6806842480399145,0.8426395939086294
Random test,HistGradientBoosting,0.6806842480399145,0.8477157360406091
Random test,HistGradientBoosting,0.6863863150392017,0.8477157360406091
Random test,HistGradientBoosting,0.6863863150392017,0.8527918781725888
Random test,HistGradientBoosting,0.6928011404133999,0.8527918781725888
Random test,HistGradientBoosting,0.6928011404133999,0.8578680203045685
Random test,HistGradientBoosting,0.7063435495367071,0.8578680203045685
Random test,HistGradientBoosting,0.7063435495367071,0.8629441624365483
Random test,HistGradientBoosting,0.714896650035638,0.8629441624365483
Random test,HistGradientBoosting,0.714896650035638,0.868020304568528
Random test,HistGradientBoosting,0.7163221667854597,0.868020304568528
Random test,HistGradientBoosting,0.7163221667854597,0.8730964467005076
Random test,HistGradientBoosting,0.7305773342836779,0.8730964467005076
Random test,HistGradientBoosting,0.7305773342836779,0.8781725888324873
Random test,HistGradientBoosting,0.7334283677833214,0.8781725888324873
Random test,HistGradientBoosting,0.7334283677833214,0.883248730964467
Random test,HistGradientBoosting,0.7377049180327869,0.883248730964467
Random test,HistGradientBoosting,0.7377049180327869,0.8883248730964467
Random test,HistGradientBoosting,0.7476835352815395,0.8883248730964467
Random test,HistGradientBoosting,0.7476835352815395,0.8934010152284264
Random test,HistGradientBoosting,0.7562366357804704,0.8934010152284264
Random test,HistGradientBoosting,0.7562366357804704,0.8984771573604061
Random test,HistGradientBoosting,0.7761938702779758,0.8984771573604061
Random test,HistGradientBoosting,0.7761938702779758,0.9035532994923858
Random test,HistGradientBoosting,0.7875980042765502,0.9035532994923858
Random test,HistGradientBoosting,0.7875980042765502,0.9137055837563451
Random test,HistGradientBoosting,0.7918745545260156,0.9137055837563451
Random test,HistGradientBoosting,0.7918745545260156,0.9187817258883249
Random test,HistGradientBoosting,0.8239486813970064,0.9187817258883249
Random test,HistGradientBoosting,0.8239486813970064,0.9238578680203046
Random test,HistGradientBoosting,0.8303635067712045,0.9238578680203046
Random test,HistGradientBoosting,0.8303635067712045,0.9289340101522843
Random test,HistGradientBoosting,0.8325017818959373,0.9289340101522843
Random test,HistGradientBoosting,0.8325017818959373,0.934010152284264
Random test,HistGradientBoosting,0.8553100498930862,0.934010152284264
Random test,HistGradientBoosting,0.8553100498930862,0.9390862944162437
Random test,HistGradientBoosting,0.8595866001425517,0.9390862944162437
Random test,HistGradientBoosting,0.8595866001425517,0.9441624365482234
Random test,HistGradientBoosting,0.8695652173913043,0.9441624365482234
Random test,HistGradientBoosting,0.8695652173913043,0.949238578680203
Random test,HistGradientBoosting,0.8738417676407698,0.949238578680203
Random test,HistGradientBoosting,0.8738417676407698,0.9543147208121827
Random test,HistGradientBoosting,0.8816821097647898,0.9543147208121827
Random test,HistGradientBoosting,0.8816821097647898,0.9593908629441624
Random test,HistGradientBoosting,0.8838203848895224,0.9593908629441624
Random test,HistGradientBoosting,0.8838203848895224,0.9644670050761421
Random test,HistGradientBoosting,0.887384176764077,0.9644670050761421
Random test,HistGradientBoosting,0.887384176764077,0.9695431472081218
Random test,HistGradientBoosting,0.9337134711332858,0.9695431472081218
Random test,HistGradientBoosting,0.9337134711332858,0.9746192893401016
Random test,HistGradientBoosting,0.9344262295081968,0.9746192893401016
Random test,HistGradientBoosting,0.9344262295081968,0.9796954314720813
Random test,HistGradientBoosting,0.9387027797576621,0.9796954314720813
Random test,HistGradientBoosting,0.9387027797576621,0.9847715736040609
Random test,HistGradientBoosting,0.9508196721311475,0.9847715736040609
Random test,HistGradientBoosting,0.9508196721311475,0.9898477157360406
Random test,HistGradientBoosting,0.99215965787598,0.9898477157360406
Random test,HistGradientBoosting,0.99215965787598,0.9949238578680203
Random test,HistGradientBoosting,0.992872416250891,0.9949238578680203
Random test,HistGradientBoosting,0.992872416250891,1.0
Random test,HistGradientBoosting,1.0,1.0
Random test,XGBoost,0.0,0.0
Random test,XGBoost,0.0,0.005076142131979695
Random test,XGBoost,0.0014255167498218105,0.005076142131979695
Random test,XGBoost,0.0014255167498218105,0.01015228426395939
Random test,XGBoost,0.0042765502494654314,0.01015228426395939
Random test,XGBoost,0.0042765502494654314,0.02030456852791878
Random test,XGBoost,0.005702066999287242,0.02030456852791878
Random test,XGBoost,0.005702066999287242,0.030456852791878174
Random test,XGBoost,0.007840342124019958,0.030456852791878174
Random test,XGBoost,0.007840342124019958,0.03553299492385787
Random test,XGBoost,0.009978617248752673,0.03553299492385787
Random test,XGBoost,0.009978617248752673,0.04568527918781726
Random test,XGBoost,0.012116892373485389,0.04568527918781726
Random test,XGBoost,0.012116892373485389,0.05583756345177665
Random test,XGBoost,0.01496792587312901,0.05583756345177665
Random test,XGBoost,0.01496792587312901,0.06091370558375635
Random test,XGBoost,0.017106200997861726,0.06091370558375635
Random test,XGBoost,0.017106200997861726,0.07106598984771574
Random test,XGBoost,0.021382751247327157,0.07106598984771574
Random test,XGBoost,0.021382751247327157,0.07614213197969544
Random test,XGBoost,0.024233784746970778,0.07614213197969544
Random test,XGBoost,0.024233784746970778,0.08121827411167512
Random test,XGBoost,0.02851033499643621,0.08121827411167512
Random test,XGBoost,0.02851033499643621,0.08629441624365482
Random test,XGBoost,0.02993585174625802,0.08629441624365482
Random test,XGBoost,0.02993585174625802,0.09644670050761421
Random test,XGBoost,0.03136136849607983,0.09644670050761421
Random test,XGBoost,0.03136136849607983,0.1065989847715736
Random test,XGBoost,0.03349964362081254,0.1065989847715736
Random test,XGBoost,0.03349964362081254,0.1116751269035533
Random test,XGBoost,0.03492516037063435,0.1116751269035533
Random test,XGBoost,0.03492516037063435,0.116751269035533
Random test,XGBoost,0.03563791874554526,0.116751269035533
Random test,XGBoost,0.03563791874554526,0.1218274111675127
Random test,XGBoost,0.03848895224518888,0.1218274111675127
Random test,XGBoost,0.03848895224518888,0.12690355329949238
Random test,XGBoost,0.047042052744119746,0.12690355329949238
Random test,XGBoost,0.047042052744119746,0.1319796954314721
Random test,XGBoost,0.048467569493941556,0.1319796954314721
Random test,XGBoost,0.048467569493941556,0.13705583756345177
Random test,XGBoost,0.05131860299358518,0.13705583756345177
Random test,XGBoost,0.05131860299358518,0.14720812182741116
Random test,XGBoost,0.05274411974340699,0.14720812182741116
Random test,XGBoost,0.05274411974340699,0.15228426395939088
Random test,XGBoost,0.05559515324305061,0.15228426395939088
Random test,XGBoost,0.05559515324305061,0.15736040609137056
Random test,XGBoost,0.05773342836778332,0.15736040609137056
Random test,XGBoost,0.05773342836778332,0.16243654822335024
Random test,XGBoost,0.06129722024233785,0.16243654822335024
Random test,XGBoost,0.06129722024233785,0.17258883248730963
Random test,XGBoost,0.06200997861724875,0.17258883248730963
Random test,XGBoost,0.06200997861724875,0.18274111675126903
Random test,XGBoost,0.0698503207412687,0.18274111675126903
Random test,XGBoost,0.0698503207412687,0.18781725888324874
Random test,XGBoost,0.08054169636493229,0.18781725888324874
Random test,XGBoost,0.08054169636493229,0.19796954314720813
Random test,XGBoost,0.08267997148966501,0.19796954314720813
Random test,XGBoost,0.08267997148966501,0.20304568527918782
Random test,XGBoost,0.09052031361368496,0.20304568527918782
Random test,XGBoost,0.09052031361368496,0.20812182741116753
Random test,XGBoost,0.09337134711332858,0.20812182741116753
Random test,XGBoost,0.09337134711332858,0.2131979695431472
Random test,XGBoost,0.0947968638631504,0.2131979695431472
Random test,XGBoost,0.0947968638631504,0.2182741116751269
Random test,XGBoost,0.0962223806129722,0.2182741116751269
Random test,XGBoost,0.0962223806129722,0.2233502538071066
Random test,XGBoost,0.09693513898788311,0.2233502538071066
Random test,XGBoost,0.09693513898788311,0.233502538071066
Random test,XGBoost,0.10049893086243764,0.233502538071066
Random test,XGBoost,0.10049893086243764,0.23857868020304568
Random test,XGBoost,0.10121168923734854,0.23857868020304568
Random test,XGBoost,0.10121168923734854,0.24873096446700507
Random test,XGBoost,0.10406272273699216,0.24873096446700507
Random test,XGBoost,0.10406272273699216,0.25380710659898476
Random test,XGBoost,0.1083392729864576,0.25380710659898476
Random test,XGBoost,0.1083392729864576,0.2639593908629442
Random test,XGBoost,0.1104775481111903,0.2639593908629442
Random test,XGBoost,0.1104775481111903,0.26903553299492383
Random test,XGBoost,0.11261582323592302,0.26903553299492383
Random test,XGBoost,0.11261582323592302,0.27918781725888325
Random test,XGBoost,0.11475409836065574,0.27918781725888325
Random test,XGBoost,0.11475409836065574,0.28426395939086296
Random test,XGBoost,0.11617961511047754,0.28426395939086296
Random test,XGBoost,0.11617961511047754,0.2893401015228426
Random test,XGBoost,0.11760513186029936,0.2893401015228426
Random test,XGBoost,0.11760513186029936,0.29441624365482233
Random test,XGBoost,0.1261582323592302,0.29441624365482233
Random test,XGBoost,0.1261582323592302,0.30456852791878175
Random test,XGBoost,0.12687099073414113,0.30456852791878175
Random test,XGBoost,0.12687099073414113,0.3096446700507614
Random test,XGBoost,0.13043478260869565,0.3096446700507614
Random test,XGBoost,0.13043478260869565,0.3147208121827411
Random test,XGBoost,0.13186029935851745,0.3147208121827411
Random test,XGBoost,0.13186029935851745,0.3197969543147208
Random test,XGBoost,0.1375623663578047,0.3197969543147208
Random test,XGBoost,0.1375623663578047,0.3248730964467005
Random test,XGBoost,0.13898788310762653,0.3248730964467005
Random test,XGBoost,0.13898788310762653,0.3299492385786802
Random test,XGBoost,0.14326443335709194,0.3299492385786802
Random test,XGBoost,0.14326443335709194,0.3350253807106599
Random test,XGBoost,0.14468995010691377,0.3350253807106599
Random test,XGBoost,0.14468995010691377,0.3401015228426396
Random test,XGBoost,0.1518175338560228,0.3401015228426396
Random test,XGBoost,0.1518175338560228,0.34517766497461927
Random test,XGBoost,0.1525302922309337,0.34517766497461927
Random test,XGBoost,0.1525302922309337,0.350253807106599
Random test,XGBoost,0.15823235923022094,0.350253807106599
Random test,XGBoost,0.15823235923022094,0.3553299492385787
Random test,XGBoost,0.16749821810406273,0.3553299492385787
Random test,XGBoost,0.16749821810406273,0.3604060913705584
Random test,XGBoost,0.16821097647897362,0.3604060913705584
Random test,XGBoost,0.16821097647897362,0.36548223350253806
Random test,XGBoost,0.16963649322879543,0.36548223350253806
Random test,XGBoost,0.16963649322879543,0.37055837563451777
Random test,XGBoost,0.17106200997861726,0.37055837563451777
Random test,XGBoost,0.17106200997861726,0.38578680203045684
Random test,XGBoost,0.18389166072701355,0.38578680203045684
Random test,XGBoost,0.18389166072701355,0.39593908629441626
Random test,XGBoost,0.18460441910192446,0.39593908629441626
Random test,XGBoost,0.18460441910192446,0.4010152284263959
Random test,XGBoost,0.1903064861012117,0.4010152284263959
